Registration Mark;ICAO 24-bit Address;Binary;Octal;Hexadecimal
HB-RYP;4927331;10010110010111100000000;22627543;4B2F63
HB-RYQ;4927332;10010110010111100000000;22627544;4B2F64
HB-RYR;4927333;10010110010111100000000;22627545;4B2F65
HB-RYS;4927334;10010110010111100000000;22627546;4B2F66
HB-RYT;4927335;10010110010111100000000;22627547;4B2F67
HB-RYU;4927336;10010110010111100000000;22627550;4B2F68
HB-RYV;4927337;10010110010111100000000;22627551;4B2F69
HB-RYW;4927338;10010110010111100000000;22627552;4B2F6A
HB-RYX;4927339;10010110010111100000000;22627553;4B2F6B
HB-RYY;4927340;10010110010111100000000;22627554;4B2F6C
HB-RYZ;4927341;10010110010111100000000;22627555;4B2F6D
HB-RZA;4927342;10010110010111100000000;22627556;4B2F6E
HB-RZB;4927343;10010110010111100000000;22627557;4B2F6F
HB-RZC;4927344;10010110010111100000000;22627560;4B2F70
HB-RZD;4927345;10010110010111100000000;22627561;4B2F71
HB-RZE;4927346;10010110010111100000000;22627562;4B2F72
HB-RZF;4927347;10010110010111100000000;22627563;4B2F73
HB-RZG;4927348;10010110010111100000000;22627564;4B2F74
HB-RZH;4927349;10010110010111100000000;22627565;4B2F75
HB-RZI;4927350;10010110010111100000000;22627566;4B2F76
HB-RZJ;4927351;10010110010111100000000;22627567;4B2F77
HB-RZK;4927352;10010110010111100000000;22627570;4B2F78
HB-RZL;4927353;10010110010111100000000;22627571;4B2F79
HB-RZM;4927354;10010110010111100000000;22627572;4B2F7A
HB-RZN;4927355;10010110010111100000000;22627573;4B2F7B
HB-RZO;4927356;10010110010111100000000;22627574;4B2F7C
HB-RZP;4927357;10010110010111100000000;22627575;4B2F7D
HB-RZQ;4927358;10010110010111100000000;22627576;4B2F7E
HB-RZR;4927359;10010110010111100000000;22627577;4B2F7F
HB-RZS;4927360;10010110010111100000000;22627600;4B2F80
HB-RZT;4927361;10010110010111100000000;22627601;4B2F81
HB-RZU;4927362;10010110010111100000000;22627602;4B2F82
HB-RZV;4927363;10010110010111100000000;22627603;4B2F83
HB-RZW;4927364;10010110010111100000000;22627604;4B2F84
HB-RZX;4927365;10010110010111100000000;22627605;4B2F85
HB-RZY;4927366;10010110010111100000000;22627606;4B2F86
HB-RZZ;4927367;10010110010111100000000;22627607;4B2F87
HB-SAA;4927368;10010110010111100000000;22627610;4B2F88
HB-SAB;4927369;10010110010111100000000;22627611;4B2F89
HB-SAC;4927370;10010110010111100000000;22627612;4B2F8A
HB-SAD;4927371;10010110010111100000000;22627613;4B2F8B
HB-SAE;4927372;10010110010111100000000;22627614;4B2F8C
HB-SAF;4927373;10010110010111100000000;22627615;4B2F8D
HB-SAG;4927374;10010110010111100000000;22627616;4B2F8E
HB-SAH;4927375;10010110010111100000000;22627617;4B2F8F
HB-SAI;4927376;10010110010111100000000;22627620;4B2F90
HB-SAJ;4927377;10010110010111100000000;22627621;4B2F91
HB-SAK;4927378;10010110010111100000000;22627622;4B2F92
HB-SAL;4927379;10010110010111100000000;22627623;4B2F93
HB-SAM;4927380;10010110010111100000000;22627624;4B2F94
HB-SAN;4927381;10010110010111100000000;22627625;4B2F95
HB-SAO;4927382;10010110010111100000000;22627626;4B2F96
HB-SAP;4927383;10010110010111100000000;22627627;4B2F97
HB-SAQ;4927384;10010110010111100000000;22627630;4B2F98
HB-SAR;4927385;10010110010111100000000;22627631;4B2F99
HB-SAS;4927386;10010110010111100000000;22627632;4B2F9A
HB-SAT;4927387;10010110010111100000000;22627633;4B2F9B
HB-SAU;4927388;10010110010111100000000;22627634;4B2F9C
HB-SAV;4927389;10010110010111100000000;22627635;4B2F9D
HB-SAW;4927390;10010110010111100000000;22627636;4B2F9E
HB-SAX;4927391;10010110010111100000000;22627637;4B2F9F
HB-SAY;4927392;10010110010111100000000;22627640;4B2FA0
HB-SAZ;4927393;10010110010111100000000;22627641;4B2FA1
HB-SBA;4927394;10010110010111100000000;22627642;4B2FA2
HB-SBB;4927395;10010110010111100000000;22627643;4B2FA3
HB-SBC;4927396;10010110010111100000000;22627644;4B2FA4
HB-SBD;4927397;10010110010111100000000;22627645;4B2FA5
HB-SBE;4927398;10010110010111100000000;22627646;4B2FA6
HB-SBF;4927399;10010110010111100000000;22627647;4B2FA7
HB-SBG;4927400;10010110010111100000000;22627650;4B2FA8
HB-SBH;4927401;10010110010111100000000;22627651;4B2FA9
HB-SBI;4927402;10010110010111100000000;22627652;4B2FAA
HB-SBJ;4927403;10010110010111100000000;22627653;4B2FAB
HB-SBK;4927404;10010110010111100000000;22627654;4B2FAC
HB-SBL;4927405;10010110010111100000000;22627655;4B2FAD
HB-SBM;4927406;10010110010111100000000;22627656;4B2FAE
HB-SBN;4927407;10010110010111100000000;22627657;4B2FAF
HB-SBO;4927408;10010110010111100000000;22627660;4B2FB0
HB-SBP;4927409;10010110010111100000000;22627661;4B2FB1
HB-SBQ;4927410;10010110010111100000000;22627662;4B2FB2
HB-SBR;4927411;10010110010111100000000;22627663;4B2FB3
HB-SBS;4927412;10010110010111100000000;22627664;4B2FB4
HB-SBT;4927413;10010110010111100000000;22627665;4B2FB5
HB-SBU;4927414;10010110010111100000000;22627666;4B2FB6
HB-SBV;4927415;10010110010111100000000;22627667;4B2FB7
HB-SBW;4927416;10010110010111100000000;22627670;4B2FB8
HB-SBX;4927417;10010110010111100000000;22627671;4B2FB9
HB-SBY;4927418;10010110010111100000000;22627672;4B2FBA
HB-SBZ;4927419;10010110010111100000000;22627673;4B2FBB
HB-SCA;4927420;10010110010111100000000;22627674;4B2FBC
HB-SCB;4927421;10010110010111100000000;22627675;4B2FBD
HB-SCC;4927422;10010110010111100000000;22627676;4B2FBE
HB-SCD;4927423;10010110010111100000000;22627677;4B2FBF
HB-SCE;4927424;10010110010111100000000;22627700;4B2FC0
HB-SCF;4927425;10010110010111100000000;22627701;4B2FC1
HB-SCG;4927426;10010110010111100000000;22627702;4B2FC2
HB-SCH;4927427;10010110010111100000000;22627703;4B2FC3
HB-SCI;4927428;10010110010111100000000;22627704;4B2FC4
HB-SCJ;4927429;10010110010111100000000;22627705;4B2FC5
HB-SCK;4927430;10010110010111100000000;22627706;4B2FC6
HB-SCL;4927431;10010110010111100000000;22627707;4B2FC7
HB-SCM;4927432;10010110010111100000000;22627710;4B2FC8
HB-SCN;4927433;10010110010111100000000;22627711;4B2FC9
HB-SCO;4927434;10010110010111100000000;22627712;4B2FCA
HB-SCP;4927435;10010110010111100000000;22627713;4B2FCB
HB-SCQ;4927436;10010110010111100000000;22627714;4B2FCC
HB-SCR;4927437;10010110010111100000000;22627715;4B2FCD
HB-SCS;4927438;10010110010111100000000;22627716;4B2FCE
HB-SCT;4927439;10010110010111100000000;22627717;4B2FCF
HB-SCU;4927440;10010110010111100000000;22627720;4B2FD0
HB-SCV;4927441;10010110010111100000000;22627721;4B2FD1
HB-SCW;4927442;10010110010111100000000;22627722;4B2FD2
HB-SCX;4927443;10010110010111100000000;22627723;4B2FD3
HB-SCY;4927444;10010110010111100000000;22627724;4B2FD4
HB-SCZ;4927445;10010110010111100000000;22627725;4B2FD5
HB-SDA;4927446;10010110010111100000000;22627726;4B2FD6
HB-SDB;4927447;10010110010111100000000;22627727;4B2FD7
HB-SDC;4927448;10010110010111100000000;22627730;4B2FD8
HB-SDD;4927449;10010110010111100000000;22627731;4B2FD9
HB-SDE;4927450;10010110010111100000000;22627732;4B2FDA
HB-SDF;4927451;10010110010111100000000;22627733;4B2FDB
HB-SDG;4927452;10010110010111100000000;22627734;4B2FDC
HB-SDH;4927453;10010110010111100000000;22627735;4B2FDD
HB-SDI;4927454;10010110010111100000000;22627736;4B2FDE
HB-SDJ;4927455;10010110010111100000000;22627737;4B2FDF
HB-SDK;4927456;10010110010111100000000;22627740;4B2FE0
HB-SDL;4927457;10010110010111100000000;22627741;4B2FE1
HB-SDM;4927458;10010110010111100000000;22627742;4B2FE2
HB-SDN;4927459;10010110010111100000000;22627743;4B2FE3
HB-SDO;4927460;10010110010111100000000;22627744;4B2FE4
HB-SDP;4927461;10010110010111100000000;22627745;4B2FE5
HB-SDQ;4927462;10010110010111100000000;22627746;4B2FE6
HB-SDR;4927463;10010110010111100000000;22627747;4B2FE7
HB-SDS;4927464;10010110010111100000000;22627750;4B2FE8
HB-SDT;4927465;10010110010111100000000;22627751;4B2FE9
HB-SDU;4927466;10010110010111100000000;22627752;4B2FEA
HB-SDV;4927467;10010110010111100000000;22627753;4B2FEB
HB-SDW;4927468;10010110010111100000000;22627754;4B2FEC
HB-SDX;4927469;10010110010111100000000;22627755;4B2FED
HB-SDY;4927470;10010110010111100000000;22627756;4B2FEE
HB-SDZ;4927471;10010110010111100000000;22627757;4B2FEF
HB-SEA;4927472;10010110010111100000000;22627760;4B2FF0
HB-SEB;4927473;10010110010111100000000;22627761;4B2FF1
HB-SEC;4927474;10010110010111100000000;22627762;4B2FF2
HB-SED;4927475;10010110010111100000000;22627763;4B2FF3
HB-SEE;4927476;10010110010111100000000;22627764;4B2FF4
HB-SEF;4927477;10010110010111100000000;22627765;4B2FF5
HB-SEG;4927478;10010110010111100000000;22627766;4B2FF6
HB-SEH;4927479;10010110010111100000000;22627767;4B2FF7
HB-SEI;4927480;10010110010111100000000;22627770;4B2FF8
HB-SEJ;4927481;10010110010111100000000;22627771;4B2FF9
HB-SEK;4927482;10010110010111100000000;22627772;4B2FFA
HB-SEL;4927483;10010110010111100000000;22627773;4B2FFB
HB-SEM;4927484;10010110010111100000000;22627774;4B2FFC
HB-SEN;4927485;10010110010111100000000;22627775;4B2FFD
HB-SEO;4927486;10010110010111100000000;22627776;4B2FFE
HB-SEP;4927487;10010110010111100000000;22627777;4B2FFF
HB-SEQ;4927488;10010110011000000000000;22630000;4B3000
HB-SER;4927489;10010110011000000000000;22630001;4B3001
HB-SES;4927490;10010110011000000000000;22630002;4B3002
HB-SET;4927491;10010110011000000000000;22630003;4B3003
HB-SEU;4927492;10010110011000000000000;22630004;4B3004
HB-SEV;4927493;10010110011000000000000;22630005;4B3005
HB-SEW;4927494;10010110011000000000000;22630006;4B3006
HB-SEX;4927495;10010110011000000000000;22630007;4B3007
HB-SEY;4927496;10010110011000000000000;22630010;4B3008
HB-SEZ;4927497;10010110011000000000000;22630011;4B3009
HB-SFA;4927498;10010110011000000000000;22630012;4B300A
HB-SFB;4927499;10010110011000000000000;22630013;4B300B
HB-SFC;4927500;10010110011000000000000;22630014;4B300C
HB-SFD;4927501;10010110011000000000000;22630015;4B300D
HB-SFE;4927502;10010110011000000000000;22630016;4B300E
HB-SFF;4927503;10010110011000000000000;22630017;4B300F
HB-SFG;4927504;10010110011000000000000;22630020;4B3010
HB-SFH;4927505;10010110011000000000000;22630021;4B3011
HB-SFI;4927506;10010110011000000000000;22630022;4B3012
HB-SFJ;4927507;10010110011000000000000;22630023;4B3013
HB-SFK;4927508;10010110011000000000000;22630024;4B3014
HB-SFL;4927509;10010110011000000000000;22630025;4B3015
HB-SFM;4927510;10010110011000000000000;22630026;4B3016
HB-SFN;4927511;10010110011000000000000;22630027;4B3017
HB-SFO;4927512;10010110011000000000000;22630030;4B3018
HB-SFP;4927513;10010110011000000000000;22630031;4B3019
HB-SFQ;4927514;10010110011000000000000;22630032;4B301A
HB-SFR;4927515;10010110011000000000000;22630033;4B301B
HB-SFS;4927516;10010110011000000000000;22630034;4B301C
HB-SFT;4927517;10010110011000000000000;22630035;4B301D
HB-SFU;4927518;10010110011000000000000;22630036;4B301E
HB-SFV;4927519;10010110011000000000000;22630037;4B301F
HB-SFW;4927520;10010110011000000000000;22630040;4B3020
HB-SFX;4927521;10010110011000000000000;22630041;4B3021
HB-SFY;4927522;10010110011000000000000;22630042;4B3022
HB-SFZ;4927523;10010110011000000000000;22630043;4B3023
HB-SGA;4927524;10010110011000000000000;22630044;4B3024
HB-SGB;4927525;10010110011000000000000;22630045;4B3025
HB-SGC;4927526;10010110011000000000000;22630046;4B3026
HB-SGD;4927527;10010110011000000000000;22630047;4B3027
HB-SGE;4927528;10010110011000000000000;22630050;4B3028
HB-SGF;4927529;10010110011000000000000;22630051;4B3029
HB-SGG;4927530;10010110011000000000000;22630052;4B302A
HB-SGH;4927531;10010110011000000000000;22630053;4B302B
HB-SGI;4927532;10010110011000000000000;22630054;4B302C
HB-SGJ;4927533;10010110011000000000000;22630055;4B302D
HB-SGK;4927534;10010110011000000000000;22630056;4B302E
HB-SGL;4927535;10010110011000000000000;22630057;4B302F
HB-SGM;4927536;10010110011000000000000;22630060;4B3030
HB-SGN;4927537;10010110011000000000000;22630061;4B3031
HB-SGO;4927538;10010110011000000000000;22630062;4B3032
HB-SGP;4927539;10010110011000000000000;22630063;4B3033
HB-SGQ;4927540;10010110011000000000000;22630064;4B3034
HB-SGR;4927541;10010110011000000000000;22630065;4B3035
HB-SGS;4927542;10010110011000000000000;22630066;4B3036
HB-SGT;4927543;10010110011000000000000;22630067;4B3037
HB-SGU;4927544;10010110011000000000000;22630070;4B3038
HB-SGV;4927545;10010110011000000000000;22630071;4B3039
HB-SGW;4927546;10010110011000000000000;22630072;4B303A
HB-SGX;4927547;10010110011000000000000;22630073;4B303B
HB-SGY;4927548;10010110011000000000000;22630074;4B303C
HB-SGZ;4927549;10010110011000000000000;22630075;4B303D
HB-SHA;4927550;10010110011000000000000;22630076;4B303E
HB-SHB;4927551;10010110011000000000000;22630077;4B303F
HB-SHC;4927552;10010110011000000000000;22630100;4B3040
HB-SHD;4927553;10010110011000000000000;22630101;4B3041
HB-SHE;4927554;10010110011000000000000;22630102;4B3042
HB-SHF;4927555;10010110011000000000000;22630103;4B3043
HB-SHG;4927556;10010110011000000000000;22630104;4B3044
HB-SHH;4927557;10010110011000000000000;22630105;4B3045
HB-SHI;4927558;10010110011000000000000;22630106;4B3046
HB-SHJ;4927559;10010110011000000000000;22630107;4B3047
HB-SHK;4927560;10010110011000000000000;22630110;4B3048
HB-SHL;4927561;10010110011000000000000;22630111;4B3049
HB-SHM;4927562;10010110011000000000000;22630112;4B304A
HB-SHN;4927563;10010110011000000000000;22630113;4B304B
HB-SHO;4927564;10010110011000000000000;22630114;4B304C
HB-SHP;4927565;10010110011000000000000;22630115;4B304D
HB-SHQ;4927566;10010110011000000000000;22630116;4B304E
HB-SHR;4927567;10010110011000000000000;22630117;4B304F
HB-SHS;4927568;10010110011000000000000;22630120;4B3050
HB-SHT;4927569;10010110011000000000000;22630121;4B3051
HB-SHU;4927570;10010110011000000000000;22630122;4B3052
HB-SHV;4927571;10010110011000000000000;22630123;4B3053
HB-SHW;4927572;10010110011000000000000;22630124;4B3054
HB-SHX;4927573;10010110011000000000000;22630125;4B3055
HB-SHY;4927574;10010110011000000000000;22630126;4B3056
HB-SHZ;4927575;10010110011000000000000;22630127;4B3057
HB-SIA;4927576;10010110011000000000000;22630130;4B3058
HB-SIB;4927577;10010110011000000000000;22630131;4B3059
HB-SIC;4927578;10010110011000000000000;22630132;4B305A
HB-SID;4927579;10010110011000000000000;22630133;4B305B
HB-SIE;4927580;10010110011000000000000;22630134;4B305C
HB-SIF;4927581;10010110011000000000000;22630135;4B305D
HB-SIG;4927582;10010110011000000000000;22630136;4B305E
HB-SIH;4927583;10010110011000000000000;22630137;4B305F
HB-SII;4927584;10010110011000000000000;22630140;4B3060
HB-SIJ;4927585;10010110011000000000000;22630141;4B3061
HB-SIK;4927586;10010110011000000000000;22630142;4B3062
HB-SIL;4927587;10010110011000000000000;22630143;4B3063
HB-SIM;4927588;10010110011000000000000;22630144;4B3064
HB-SIN;4927589;10010110011000000000000;22630145;4B3065
HB-SIO;4927590;10010110011000000000000;22630146;4B3066
HB-SIP;4927591;10010110011000000000000;22630147;4B3067
HB-SIQ;4927592;10010110011000000000000;22630150;4B3068
HB-SIR;4927593;10010110011000000000000;22630151;4B3069
HB-SIS;4927594;10010110011000000000000;22630152;4B306A
HB-SIT;4927595;10010110011000000000000;22630153;4B306B
HB-SIU;4927596;10010110011000000000000;22630154;4B306C
HB-SIV;4927597;10010110011000000000000;22630155;4B306D
HB-SIW;4927598;10010110011000000000000;22630156;4B306E
HB-SIX;4927599;10010110011000000000000;22630157;4B306F
HB-SIY;4927600;10010110011000000000000;22630160;4B3070
HB-SIZ;4927601;10010110011000000000000;22630161;4B3071
HB-SJA;4927602;10010110011000000000000;22630162;4B3072
HB-SJB;4927603;10010110011000000000000;22630163;4B3073
HB-SJC;4927604;10010110011000000000000;22630164;4B3074
HB-SJD;4927605;10010110011000000000000;22630165;4B3075
HB-SJE;4927606;10010110011000000000000;22630166;4B3076
HB-SJF;4927607;10010110011000000000000;22630167;4B3077
HB-SJG;4927608;10010110011000000000000;22630170;4B3078
HB-SJH;4927609;10010110011000000000000;22630171;4B3079
HB-SJI;4927610;10010110011000000000000;22630172;4B307A
HB-SJJ;4927611;10010110011000000000000;22630173;4B307B
HB-SJK;4927612;10010110011000000000000;22630174;4B307C
HB-SJL;4927613;10010110011000000000000;22630175;4B307D
HB-SJM;4927614;10010110011000000000000;22630176;4B307E
HB-SJN;4927615;10010110011000000000000;22630177;4B307F
HB-SJO;4927616;10010110011000000000000;22630200;4B3080
HB-SJP;4927617;10010110011000000000000;22630201;4B3081
HB-SJQ;4927618;10010110011000000000000;22630202;4B3082
HB-SJR;4927619;10010110011000000000000;22630203;4B3083
HB-SJS;4927620;10010110011000000000000;22630204;4B3084
HB-SJT;4927621;10010110011000000000000;22630205;4B3085
HB-SJU;4927622;10010110011000000000000;22630206;4B3086
HB-SJV;4927623;10010110011000000000000;22630207;4B3087
HB-SJW;4927624;10010110011000000000000;22630210;4B3088
HB-SJX;4927625;10010110011000000000000;22630211;4B3089
HB-SJY;4927626;10010110011000000000000;22630212;4B308A
HB-SJZ;4927627;10010110011000000000000;22630213;4B308B
HB-SKA;4927628;10010110011000000000000;22630214;4B308C
HB-SKB;4927629;10010110011000000000000;22630215;4B308D
HB-SKC;4927630;10010110011000000000000;22630216;4B308E
HB-SKD;4927631;10010110011000000000000;22630217;4B308F
HB-SKE;4927632;10010110011000000000000;22630220;4B3090
HB-SKF;4927633;10010110011000000000000;22630221;4B3091
HB-SKG;4927634;10010110011000000000000;22630222;4B3092
HB-SKH;4927635;10010110011000000000000;22630223;4B3093
HB-SKI;4927636;10010110011000000000000;22630224;4B3094
HB-SKJ;4927637;10010110011000000000000;22630225;4B3095
HB-SKK;4927638;10010110011000000000000;22630226;4B3096
HB-SKL;4927639;10010110011000000000000;22630227;4B3097
HB-SKM;4927640;10010110011000000000000;22630230;4B3098
HB-SKN;4927641;10010110011000000000000;22630231;4B3099
HB-SKO;4927642;10010110011000000000000;22630232;4B309A
HB-SKP;4927643;10010110011000000000000;22630233;4B309B
HB-SKQ;4927644;10010110011000000000000;22630234;4B309C
HB-SKR;4927645;10010110011000000000000;22630235;4B309D
HB-SKS;4927646;10010110011000000000000;22630236;4B309E
HB-SKT;4927647;10010110011000000000000;22630237;4B309F
HB-SKU;4927648;10010110011000000000000;22630240;4B30A0
HB-SKV;4927649;10010110011000000000000;22630241;4B30A1
HB-SKW;4927650;10010110011000000000000;22630242;4B30A2
HB-SKX;4927651;10010110011000000000000;22630243;4B30A3
HB-SKY;4927652;10010110011000000000000;22630244;4B30A4
HB-SKZ;4927653;10010110011000000000000;22630245;4B30A5
HB-SLA;4927654;10010110011000000000000;22630246;4B30A6
HB-SLB;4927655;10010110011000000000000;22630247;4B30A7
HB-SLC;4927656;10010110011000000000000;22630250;4B30A8
HB-SLD;4927657;10010110011000000000000;22630251;4B30A9
HB-SLE;4927658;10010110011000000000000;22630252;4B30AA
HB-SLF;4927659;10010110011000000000000;22630253;4B30AB
HB-SLG;4927660;10010110011000000000000;22630254;4B30AC
HB-SLH;4927661;10010110011000000000000;22630255;4B30AD
HB-SLI;4927662;10010110011000000000000;22630256;4B30AE
HB-SLJ;4927663;10010110011000000000000;22630257;4B30AF
HB-SLK;4927664;10010110011000000000000;22630260;4B30B0
HB-SLL;4927665;10010110011000000000000;22630261;4B30B1
HB-SLM;4927666;10010110011000000000000;22630262;4B30B2
HB-SLN;4927667;10010110011000000000000;22630263;4B30B3
HB-SLO;4927668;10010110011000000000000;22630264;4B30B4
HB-SLP;4927669;10010110011000000000000;22630265;4B30B5
HB-SLQ;4927670;10010110011000000000000;22630266;4B30B6
HB-SLR;4927671;10010110011000000000000;22630267;4B30B7
HB-SLS;4927672;10010110011000000000000;22630270;4B30B8
HB-SLT;4927673;10010110011000000000000;22630271;4B30B9
HB-SLU;4927674;10010110011000000000000;22630272;4B30BA
HB-SLV;4927675;10010110011000000000000;22630273;4B30BB
HB-SLW;4927676;10010110011000000000000;22630274;4B30BC
HB-SLX;4927677;10010110011000000000000;22630275;4B30BD
HB-SLY;4927678;10010110011000000000000;22630276;4B30BE
HB-SLZ;4927679;10010110011000000000000;22630277;4B30BF
HB-SMA;4927680;10010110011000000000000;22630300;4B30C0
HB-SMB;4927681;10010110011000000000000;22630301;4B30C1
HB-SMC;4927682;10010110011000000000000;22630302;4B30C2
HB-SMD;4927683;10010110011000000000000;22630303;4B30C3
HB-SME;4927684;10010110011000000000000;22630304;4B30C4
HB-SMF;4927685;10010110011000000000000;22630305;4B30C5
HB-SMG;4927686;10010110011000000000000;22630306;4B30C6
HB-SMH;4927687;10010110011000000000000;22630307;4B30C7
HB-SMI;4927688;10010110011000000000000;22630310;4B30C8
HB-SMJ;4927689;10010110011000000000000;22630311;4B30C9
HB-SMK;4927690;10010110011000000000000;22630312;4B30CA
HB-SML;4927691;10010110011000000000000;22630313;4B30CB
HB-SMM;4927692;10010110011000000000000;22630314;4B30CC
HB-SMN;4927693;10010110011000000000000;22630315;4B30CD
HB-SMO;4927694;10010110011000000000000;22630316;4B30CE
HB-SMP;4927695;10010110011000000000000;22630317;4B30CF
